source_name,link,answer_id,question_id,question,answer
DIRECTORATE OF PULSES DEVELOPMENT Report : 2019-20,https://dpd.gov.in/NLMT%20Report%20Rabi%20-2019-20.pdf,6925977548ca39d6f7a9b05b,69258f4248ca39d6f7a9b034,Information regarding the total fertilizer application in Wheat crop,"The recommended fertilizer dose for wheat crops is based on soil type, but a general guideline for soils with medium fertility is a nitrogen, phosphorus, and potassium ratio of 60:30:30 kg per acre. You have to apply a total of approximately 130 kg of urea (in three splits), 188 kg of SSP, and 50 kg of MOP per acre. The application of nitrogen through urea should be split into three parts. 1:3 of the urea should be applied at the time of sowing along with the other fertilizers. The second 1:3 dose of urea should be applied 20 to 25 days after sowing, typically during the first irrigation. The final 1/3 dose of urea should be applied 40 to 45 days after sowing, during the second irrigation. This split application method is crucial for maximizing nutrient uptake, promoting healthy growth, and achieving optimal yield."
Crop Protection - Termite (Wheat),https://termitexpert.in/page.php?pageid=93,6925989548ca39d6f7a9b061,69258f4248ca39d6f7a9b02d,Information regarding the control of Termite in standing crop,"Termites in standing wheat can be effectively managed by broadcasting Fipronil 0.3% GR @ 8 kg/acre, mixed with about 50 kg of sand or soil, and then giving a light irrigation to wash the insecticide into the root zone where termites are active—an approach strongly supported by PAU research. Alongside chemical control, cultural measures play a major preventive role: maintaining regular and timely irrigation reduces termite movement in dry soils, using only well-decomposed FYM helps avoid attracting termites, removing or properly decomposing crop residues prevents colony buildup, and deep ploughing after harvest exposes and destroys termite tunnels and nests, lowering infestation pressure for the next season."
,https://www.kvkmuktsar.com/,69259c7c48ca39d6f7a9b06f,69258f4248ca39d6f7a9b03e,Information regarding the contact no. of Muktsar KVK,"KVK Muktsar contact details (official): Name: Krishi Vigyan Kendra (KVK), Sri Muktsar Sahib (Goneana). Address: Village Goneana, Distt. Sri Muktsar Sahib (Muktsar) — PIN 152026, Punjab. Office landline: 01633-210046. Mobile / Programme Coordinator (PAU listing): +91-94630-22203. Mobile / Programme Coordinator (PAU listing): +91-94630-22203. Email: kvkmuktsar@pau.edu. Website: https://www.kvkmuktsar.com/. Quick tips when you call or visit: If you need technical advice (soil test, Mn sprays, weed/herbicide guidance, demonstrations), ask for the Programme Coordinator / Senior Scientist on duty. If you plan to visit, mention the village name Goneana and the PIN 152026 so local officials/directors can locate the KVK correctly. "
,https://www.kvkmuktsar.com/contact-us.html,69259c7c48ca39d6f7a9b06f,69258f4248ca39d6f7a9b03e,Information regarding the contact no. of Muktsar KVK,"KVK Muktsar contact details (official): Name: Krishi Vigyan Kendra (KVK), Sri Muktsar Sahib (Goneana). Address: Village Goneana, Distt. Sri Muktsar Sahib (Muktsar) — PIN 152026, Punjab. Office landline: 01633-210046. Mobile / Programme Coordinator (PAU listing): +91-94630-22203. Mobile / Programme Coordinator (PAU listing): +91-94630-22203. Email: kvkmuktsar@pau.edu. Website: https://www.kvkmuktsar.com/. Quick tips when you call or visit: If you need technical advice (soil test, Mn sprays, weed/herbicide guidance, demonstrations), ask for the Programme Coordinator / Senior Scientist on duty. If you plan to visit, mention the village name Goneana and the PIN 152026 so local officials/directors can locate the KVK correctly. "
Crop Protection TNAU - Chilli Thrips,https://agritech.tnau.ac.in/crop_protection/crop_prot_crop_insect-veg_chillies_pest&disease.html,69259f8d48ca39d6f7a9b07b,69258d6e69c176608bf91def,What should I do for leaf fold (leaf curling) problem in Chilli crop?,"Leaf curl in chilli is mainly caused by the Chilli Leaf Curl Virus, which spreads through whiteflies. The first symptoms appear as curling of young leaves, either upward or downward. Leaves become thick, wrinkled, and yellowish, and the plants turn stunted with very few branches. In severe cases, flower drop and poor fruit setting occur, and the entire plant remains weak. Once a plant gets infected, it cannot be cured, so the main focus is to stop the virus from spreading. Whiteflies are the main carriers, and thrips and yellow mites also cause similar leaf curling symptoms, so all these pests must be managed together for effective control.

Good cultural practices help prevent the problem early. Growing resistant varieties, keeping the field clean, avoiding excess nitrogen, and removing infected plants immediately are very important. Weeds inside and around the field must be removed because they host whiteflies and the virus. Crop rotation and maintaining distance from old infected chilli fields also reduce disease pressure. Intercropping chilli with agathi (Sesbania grandiflora) helps reduce thrips attack, and sprinkling water on seedlings during hot, dry weather keeps thrips population low.

Biological methods also help in reducing the pest load. Installing 4 -5 yellow sticky traps per acre at plant canopy height helps catch whiteflies and thrips. Beneficial insects like ladybird beetles, lacewings, and predatory mites should be protected, as they naturally reduce pest numbers.

At the early stage of the crop, neem-based sprays give good suppression of whiteflies, thrips, and mites. Spraying NSKE 5% or neem oil 10,000 ppm at 3–5 ml per litre of water helps control these sucking pests and slows virus spread.

Since the virus is spread by whiteflies, controlling whiteflies is the most important step. When their number crosses the economic threshold level of 8–10 adults on the top leaves, you should apply systemic insecticides. Spraying Imidacloprid 17.8 SL @ 40–60 ml per acre (PHI is 40 days),  can apply Fenpropathrin 30% EC @ 100–138 ml per acre in 300–405 litres of water (PHI 7 days), Pyriproxyfen 10% EC @ 202 ml per acre in 121 litres of water (PHI 7 days), Acephate 50% + Imidacloprid 1.8% SP @ 405 g per acre in 202 litres of water (PHI 3 days), and Carbofuran 3G @ 16.2 kg per acre as soil application, following proper safety and rotation guidelines. Every spray should be done with 150–200 litres of water per acre and proper coverage on the underside of leaves. You must rotate chemicals to avoid resistance and maintain pre-harvest intervals. 

Thrips also cause upward leaf curling, stunted growth, and poor flowering. Managing thrips includes seed treatment with  @ 12 g /kg of seed and soil application of carbofuran or phorate. For controlling thrips you may apply Carbofuran 3 G @ 13 kg per acre in soil, and if spraying is required, prepare 200 litres of spray solution using Acephate 95% SG @ about 320 g per acre (PHI 7 days); use Acetamiprid 20% SP @ about 20–40.5 g per acre in 200–240 litres water per acre (PHI 3 days); for broflanilide use 300 g/l SC at about 25–34 ml per acre in (PHI is 1 day) or Broflanilide 20% SC @ about 50.6 ml per acre in  (PHI 1 day); always rotate modes of action, wear protective gear, and follow label directions.

Yellow mites cause downward curling and crinkling of leaves and can severely stunt the plants. Protecting predatory mites helps naturally reduce the population. For chemical control, you may use spray Chlorfenapyr 10% SC @ 300–400 ml per acre (PHI 5 days), mix with 200 litres of water or Chlorfenapyr 240 g/L SC @ 125–170 ml per acre (PHI 7 days) mix with 200 litres of water, or Diafenthiuron 50% WP @ 240 g per acre with 200–300 litres of water per acre.

In summary, controlling leaf curl in chilli depends on early detection, removal of infected plants, strict field sanitation, yellow sticky traps, neem-based sprays, and timely chemical management of whiteflies, thrips, and mites. If these steps are followed correctly, you can successfully protect the chilli crop and maintain good flowering and fruiting."
Crop Protection TNAU - Tomato Whitefly,https://agritech.tnau.ac.in/crop_protection/tomato/tomato_4.html,69259f8d48ca39d6f7a9b07b,69258d6e69c176608bf91def,What should I do for leaf fold (leaf curling) problem in Chilli crop?,"Leaf curl in chilli is mainly caused by the Chilli Leaf Curl Virus, which spreads through whiteflies. The first symptoms appear as curling of young leaves, either upward or downward. Leaves become thick, wrinkled, and yellowish, and the plants turn stunted with very few branches. In severe cases, flower drop and poor fruit setting occur, and the entire plant remains weak. Once a plant gets infected, it cannot be cured, so the main focus is to stop the virus from spreading. Whiteflies are the main carriers, and thrips and yellow mites also cause similar leaf curling symptoms, so all these pests must be managed together for effective control.

Good cultural practices help prevent the problem early. Growing resistant varieties, keeping the field clean, avoiding excess nitrogen, and removing infected plants immediately are very important. Weeds inside and around the field must be removed because they host whiteflies and the virus. Crop rotation and maintaining distance from old infected chilli fields also reduce disease pressure. Intercropping chilli with agathi (Sesbania grandiflora) helps reduce thrips attack, and sprinkling water on seedlings during hot, dry weather keeps thrips population low.

Biological methods also help in reducing the pest load. Installing 4 -5 yellow sticky traps per acre at plant canopy height helps catch whiteflies and thrips. Beneficial insects like ladybird beetles, lacewings, and predatory mites should be protected, as they naturally reduce pest numbers.

At the early stage of the crop, neem-based sprays give good suppression of whiteflies, thrips, and mites. Spraying NSKE 5% or neem oil 10,000 ppm at 3–5 ml per litre of water helps control these sucking pests and slows virus spread.

Since the virus is spread by whiteflies, controlling whiteflies is the most important step. When their number crosses the economic threshold level of 8–10 adults on the top leaves, you should apply systemic insecticides. Spraying Imidacloprid 17.8 SL @ 40–60 ml per acre (PHI is 40 days),  can apply Fenpropathrin 30% EC @ 100–138 ml per acre in 300–405 litres of water (PHI 7 days), Pyriproxyfen 10% EC @ 202 ml per acre in 121 litres of water (PHI 7 days), Acephate 50% + Imidacloprid 1.8% SP @ 405 g per acre in 202 litres of water (PHI 3 days), and Carbofuran 3G @ 16.2 kg per acre as soil application, following proper safety and rotation guidelines. Every spray should be done with 150–200 litres of water per acre and proper coverage on the underside of leaves. You must rotate chemicals to avoid resistance and maintain pre-harvest intervals. 

Thrips also cause upward leaf curling, stunted growth, and poor flowering. Managing thrips includes seed treatment with  @ 12 g /kg of seed and soil application of carbofuran or phorate. For controlling thrips you may apply Carbofuran 3 G @ 13 kg per acre in soil, and if spraying is required, prepare 200 litres of spray solution using Acephate 95% SG @ about 320 g per acre (PHI 7 days); use Acetamiprid 20% SP @ about 20–40.5 g per acre in 200–240 litres water per acre (PHI 3 days); for broflanilide use 300 g/l SC at about 25–34 ml per acre in (PHI is 1 day) or Broflanilide 20% SC @ about 50.6 ml per acre in  (PHI 1 day); always rotate modes of action, wear protective gear, and follow label directions.

Yellow mites cause downward curling and crinkling of leaves and can severely stunt the plants. Protecting predatory mites helps naturally reduce the population. For chemical control, you may use spray Chlorfenapyr 10% SC @ 300–400 ml per acre (PHI 5 days), mix with 200 litres of water or Chlorfenapyr 240 g/L SC @ 125–170 ml per acre (PHI 7 days) mix with 200 litres of water, or Diafenthiuron 50% WP @ 240 g per acre with 200–300 litres of water per acre.

In summary, controlling leaf curl in chilli depends on early detection, removal of infected plants, strict field sanitation, yellow sticky traps, neem-based sprays, and timely chemical management of whiteflies, thrips, and mites. If these steps are followed correctly, you can successfully protect the chilli crop and maintain good flowering and fruiting."
Insecticide list 2025 - PPQS,https://ppqs.gov.in/sites/default/files/1._mup_insecticide_03.04.2025.pdf,69259f8d48ca39d6f7a9b07b,69258d6e69c176608bf91def,What should I do for leaf fold (leaf curling) problem in Chilli crop?,"Leaf curl in chilli is mainly caused by the Chilli Leaf Curl Virus, which spreads through whiteflies. The first symptoms appear as curling of young leaves, either upward or downward. Leaves become thick, wrinkled, and yellowish, and the plants turn stunted with very few branches. In severe cases, flower drop and poor fruit setting occur, and the entire plant remains weak. Once a plant gets infected, it cannot be cured, so the main focus is to stop the virus from spreading. Whiteflies are the main carriers, and thrips and yellow mites also cause similar leaf curling symptoms, so all these pests must be managed together for effective control.

Good cultural practices help prevent the problem early. Growing resistant varieties, keeping the field clean, avoiding excess nitrogen, and removing infected plants immediately are very important. Weeds inside and around the field must be removed because they host whiteflies and the virus. Crop rotation and maintaining distance from old infected chilli fields also reduce disease pressure. Intercropping chilli with agathi (Sesbania grandiflora) helps reduce thrips attack, and sprinkling water on seedlings during hot, dry weather keeps thrips population low.

Biological methods also help in reducing the pest load. Installing 4 -5 yellow sticky traps per acre at plant canopy height helps catch whiteflies and thrips. Beneficial insects like ladybird beetles, lacewings, and predatory mites should be protected, as they naturally reduce pest numbers.

At the early stage of the crop, neem-based sprays give good suppression of whiteflies, thrips, and mites. Spraying NSKE 5% or neem oil 10,000 ppm at 3–5 ml per litre of water helps control these sucking pests and slows virus spread.

Since the virus is spread by whiteflies, controlling whiteflies is the most important step. When their number crosses the economic threshold level of 8–10 adults on the top leaves, you should apply systemic insecticides. Spraying Imidacloprid 17.8 SL @ 40–60 ml per acre (PHI is 40 days),  can apply Fenpropathrin 30% EC @ 100–138 ml per acre in 300–405 litres of water (PHI 7 days), Pyriproxyfen 10% EC @ 202 ml per acre in 121 litres of water (PHI 7 days), Acephate 50% + Imidacloprid 1.8% SP @ 405 g per acre in 202 litres of water (PHI 3 days), and Carbofuran 3G @ 16.2 kg per acre as soil application, following proper safety and rotation guidelines. Every spray should be done with 150–200 litres of water per acre and proper coverage on the underside of leaves. You must rotate chemicals to avoid resistance and maintain pre-harvest intervals. 

Thrips also cause upward leaf curling, stunted growth, and poor flowering. Managing thrips includes seed treatment with  @ 12 g /kg of seed and soil application of carbofuran or phorate. For controlling thrips you may apply Carbofuran 3 G @ 13 kg per acre in soil, and if spraying is required, prepare 200 litres of spray solution using Acephate 95% SG @ about 320 g per acre (PHI 7 days); use Acetamiprid 20% SP @ about 20–40.5 g per acre in 200–240 litres water per acre (PHI 3 days); for broflanilide use 300 g/l SC at about 25–34 ml per acre in (PHI is 1 day) or Broflanilide 20% SC @ about 50.6 ml per acre in  (PHI 1 day); always rotate modes of action, wear protective gear, and follow label directions.

Yellow mites cause downward curling and crinkling of leaves and can severely stunt the plants. Protecting predatory mites helps naturally reduce the population. For chemical control, you may use spray Chlorfenapyr 10% SC @ 300–400 ml per acre (PHI 5 days), mix with 200 litres of water or Chlorfenapyr 240 g/L SC @ 125–170 ml per acre (PHI 7 days) mix with 200 litres of water, or Diafenthiuron 50% WP @ 240 g per acre with 200–300 litres of water per acre.

In summary, controlling leaf curl in chilli depends on early detection, removal of infected plants, strict field sanitation, yellow sticky traps, neem-based sprays, and timely chemical management of whiteflies, thrips, and mites. If these steps are followed correctly, you can successfully protect the chilli crop and maintain good flowering and fruiting."
POP PAU Rabi crops 2025-26,https://drive.google.com/file/d/1zcJ_9vNIa4fcJ476bUq-qkoL0agk0TJi/view?usp=sharing,6925afe548ca39d6f7a9b09f,69258f4248ca39d6f7a9b019,Information regarding control of grass and broadleaf weeds in wheat crop? (30-35DAS),"At 30–35 days after sowing, you should focus on post-emergence weed control to manage both grass and broadleaf weeds effectively. At this stage, weeds like Phalaris minor (gulli danda), wild oats, bathua, billi booti, and other broadleaf weeds compete strongly with wheat for nutrients, water, and sunlight. Weeds in wheat can be managed well by doing two hand hoeings—first before the first irrigation and the second after the first irrigation—using tools like wheel hoe, kasola, or khurpa. To control Phalaris minor (gulli danda), you should choose fast-growing wheat varieties and sow them between the last week of October and the first week of November in a narrow 15 cm row spacing. In fields where gulli danda is a serious problem, it is better to grow other crops like berseem, potato, raya, or gobhi sarson for 2–3 years instead of wheat, as this helps break the weed cycle. Preparing a good soil mulch at the time of sowing also helps destroy the first flush of gulli danda and reduces weed pressure in the field. A post-emergence spray after the first irrigation gives the best control. You may apply Isoproturon 75%WP at 500 g/acre (PHI is 60 days) for all types of soil, clodinafop- propargyl 15 % WP at 160 g/acre (PHI is 110 days), pinoxaden 5 % EC at 400 ml/acre (according to PAU) or (PHI is 90  days), sulfosulfuron 75 % WG at 13 g/acre, 30-35 days of sowing, using 150 - 200 litres of water (PHI is 110 days). For controlling board leaf weeds, you may apply Metsulfuron 20 % WP 8-10 g/acre ( PHI is 80 days), at 30-35 days of sowing, using 150-200 litres of water. For controlling both grasses and broad leaf weeds, you may apply sulfosulfuron + metsulfuron 75%WP 16 g/acre ( do not use where sorghum/maize to be sown after wheat, according to PAU), mesosulfuron + iodosulfuron  3.6 WDG at 160-200 g/acre (PHI is 96 days), Metribuzin+Clodinafop (Clodinafop propargyl 9%+ 20% WP (w/w) 200- 243 g/acre (PHI is 120 days) mixed with 150 - 200 litres of water at 30-35 DAS. 

Integrated weed management in wheat becomes more effective when the crop is sown with a happy seeder in standing rice stubbles, as this reduces the growth of weeds, especially gulli danda. When the happy seeder method is combined with proper herbicide use and timely hand pulling of leftover weeds, overall weed control improves, and the soil weed seed bank gradually decreases."
,https://www.pau.edu/content/ccil/pf/pp_rabi.pdf,6925afe548ca39d6f7a9b09f,69258f4248ca39d6f7a9b019,Information regarding control of grass and broadleaf weeds in wheat crop? (30-35DAS),"At 30–35 days after sowing, you should focus on post-emergence weed control to manage both grass and broadleaf weeds effectively. At this stage, weeds like Phalaris minor (gulli danda), wild oats, bathua, billi booti, and other broadleaf weeds compete strongly with wheat for nutrients, water, and sunlight. Weeds in wheat can be managed well by doing two hand hoeings—first before the first irrigation and the second after the first irrigation—using tools like wheel hoe, kasola, or khurpa. To control Phalaris minor (gulli danda), you should choose fast-growing wheat varieties and sow them between the last week of October and the first week of November in a narrow 15 cm row spacing. In fields where gulli danda is a serious problem, it is better to grow other crops like berseem, potato, raya, or gobhi sarson for 2–3 years instead of wheat, as this helps break the weed cycle. Preparing a good soil mulch at the time of sowing also helps destroy the first flush of gulli danda and reduces weed pressure in the field. A post-emergence spray after the first irrigation gives the best control. You may apply Isoproturon 75%WP at 500 g/acre (PHI is 60 days) for all types of soil, clodinafop- propargyl 15 % WP at 160 g/acre (PHI is 110 days), pinoxaden 5 % EC at 400 ml/acre (according to PAU) or (PHI is 90  days), sulfosulfuron 75 % WG at 13 g/acre, 30-35 days of sowing, using 150 - 200 litres of water (PHI is 110 days). For controlling board leaf weeds, you may apply Metsulfuron 20 % WP 8-10 g/acre ( PHI is 80 days), at 30-35 days of sowing, using 150-200 litres of water. For controlling both grasses and broad leaf weeds, you may apply sulfosulfuron + metsulfuron 75%WP 16 g/acre ( do not use where sorghum/maize to be sown after wheat, according to PAU), mesosulfuron + iodosulfuron  3.6 WDG at 160-200 g/acre (PHI is 96 days), Metribuzin+Clodinafop (Clodinafop propargyl 9%+ 20% WP (w/w) 200- 243 g/acre (PHI is 120 days) mixed with 150 - 200 litres of water at 30-35 DAS. 

Integrated weed management in wheat becomes more effective when the crop is sown with a happy seeder in standing rice stubbles, as this reduces the growth of weeds, especially gulli danda. When the happy seeder method is combined with proper herbicide use and timely hand pulling of leftover weeds, overall weed control improves, and the soil weed seed bank gradually decreases."
Herbicide list 2025 - PPQS,https://ppqs.gov.in/sites/default/files/4._herbicides_mup_as_on_31.03.2025.pdf,6925afe548ca39d6f7a9b09f,69258f4248ca39d6f7a9b019,Information regarding control of grass and broadleaf weeds in wheat crop? (30-35DAS),"At 30–35 days after sowing, you should focus on post-emergence weed control to manage both grass and broadleaf weeds effectively. At this stage, weeds like Phalaris minor (gulli danda), wild oats, bathua, billi booti, and other broadleaf weeds compete strongly with wheat for nutrients, water, and sunlight. Weeds in wheat can be managed well by doing two hand hoeings—first before the first irrigation and the second after the first irrigation—using tools like wheel hoe, kasola, or khurpa. To control Phalaris minor (gulli danda), you should choose fast-growing wheat varieties and sow them between the last week of October and the first week of November in a narrow 15 cm row spacing. In fields where gulli danda is a serious problem, it is better to grow other crops like berseem, potato, raya, or gobhi sarson for 2–3 years instead of wheat, as this helps break the weed cycle. Preparing a good soil mulch at the time of sowing also helps destroy the first flush of gulli danda and reduces weed pressure in the field. A post-emergence spray after the first irrigation gives the best control. You may apply Isoproturon 75%WP at 500 g/acre (PHI is 60 days) for all types of soil, clodinafop- propargyl 15 % WP at 160 g/acre (PHI is 110 days), pinoxaden 5 % EC at 400 ml/acre (according to PAU) or (PHI is 90  days), sulfosulfuron 75 % WG at 13 g/acre, 30-35 days of sowing, using 150 - 200 litres of water (PHI is 110 days). For controlling board leaf weeds, you may apply Metsulfuron 20 % WP 8-10 g/acre ( PHI is 80 days), at 30-35 days of sowing, using 150-200 litres of water. For controlling both grasses and broad leaf weeds, you may apply sulfosulfuron + metsulfuron 75%WP 16 g/acre ( do not use where sorghum/maize to be sown after wheat, according to PAU), mesosulfuron + iodosulfuron  3.6 WDG at 160-200 g/acre (PHI is 96 days), Metribuzin+Clodinafop (Clodinafop propargyl 9%+ 20% WP (w/w) 200- 243 g/acre (PHI is 120 days) mixed with 150 - 200 litres of water at 30-35 DAS. 

Integrated weed management in wheat becomes more effective when the crop is sown with a happy seeder in standing rice stubbles, as this reduces the growth of weeds, especially gulli danda. When the happy seeder method is combined with proper herbicide use and timely hand pulling of leftover weeds, overall weed control improves, and the soil weed seed bank gradually decreases."
,https://www.ppqs.gov.in/sites/default/files/1._mup_insecticide_03.04.2025.pdf,6926810848ca39d6f7a9b0bc,69258f4248ca39d6f7a9b02d,Information regarding the control of Termite in standing crop,"Termites in standing wheat can be effectively managed by broadcasting Fipronil 0.3% GR @ 10 kg/acre(PHI:91 Days), mixed with about 50 kg of sand or soil, and then giving a light irrigation to wash the insecticide into the root zone where termites are active—an approach strongly supported by PAU research. Alongside chemical control, cultural measures play a major preventive role: maintaining regular and timely irrigation reduces termite movement in dry soils, using only well-decomposed FYM helps avoid attracting termites, removing or properly decomposing crop residues prevents colony buildup, and deep ploughing after harvest exposes and destroys termite tunnels and nests, lowering infestation pressure for the next season.

"
,https://www.iffco.in/en/nano-dap-liquid?,6926915248ca39d6f7a9b13c,692688cd48ca39d6f7a9b120,information regarding uses of Nano DAP,"Nano DAP is an efficient source of readily available nitrogen (N) and phosphorus (P₂O₅) for all crops and helps correct nitrogen and phosphorus deficiencies in standing crops. The Nano DAP formulation contains 8% nitrogen (N w/v) and 16% phosphorus (P₂O₅ w/v). Because the nanoparticles are extremely small, the plant absorbs phosphorus and nitrogen more quickly through both leaves and roots, giving faster correction of P deficiency, promoting strong root growth, better tillering, improved flowering, and higher grain formation. Spray Nano DAP (liquid) at 250–500 mL per acre per spray. The amount of water needed will depend on the type of sprayer being used. For a knapsack sprayer, mix 2–3 lids of Nano DAP (50–75 mL) in a 15–16 litres tank, and about 8–10 tanks are needed to cover one acre. If you use a power sprayer, then mix 3–4 lids of Nano DAP (75–100 mL) in a 20–25 litres tank, and about 4–6 tanks are required to cover one acre. Overall, Nano DAP supports better vegetative growth, enhances nutrient efficiency, and helps maintain yields with lower fertilizer consumption."
