source,answer_id,question_id,question,answer
https://workdrive.zoho.in/file/uapvb6232a8f693f24670969bcfbf23c1c80bhttps://workdrive.zoho.in/file/uapvb6232a8f693f24670969bcfbf23c1c80b,69ab9f1fc2b602929b3707cd,69ab9d5ec2b602929b3706e8,What is the recommended seed treatment for spring maize to protect against shoot fly infestation?,"Shoot fly (Atherigona spp.) is an important early-season pest of spring maize that can cause significant yield losses if not managed properly. Seed treatment is a crucial preventive measure for protecting the crop during its most vulnerable growth stage.
 
Pest Identification and Damage Symptoms:
It attacks very young (3-7 days old) seedlings, producing deformed, twisted and dead hearted plants. The maggot feeds on the young growing shoots resulting in “dead hearts”.
 
Seed Treatment for Shoot Fly Management:
Seed treatment is the most effective and economical method for protecting spring maize from shoot fly damage during the critical seedling stage. The following seed treatment is recommended: Treat the seed with 6 mL (Imidacloprid  48% FS) per kg of seed.

Other management practices include:
-  If seed treatment is not done, the apply 13 kg carbofuran 3 CG  per acre in the furrows at the time of sowing.
- Alternatively apply Dimethoate 30% EC @ 460 ml/acre or Oxydemeton – methyl 25% EC @ 400 ml/acre in 200 liters of water
- Sow attractant plants or nector rich plants in the borer of the field to divert them like Attractant plants: Carrot family, sunflower family, buck wheat, alfalfa, Nectar rich plants with small flowers i.e anise, caraway, dill, parsely, mustard, sunflower, buck wheat and cowpea (wasp)

For further guidance on seed treatment procedures, selection of appropriate insecticides for local shoot fly populations, or clarification on application techniques, farmers are advised to contact the nearest Krishi Vigyan Kendra (KVK) or local agricultural extension officer. KVK experts can provide demonstrations and hands-on training for effective seed treatment practices specific to spring maize cultivation in Punjab conditions."
https://workdrive.zoho.in/file/nkooe2bd3e4929af14b5882574d33ed1a35e3,69aba07ec2b602929b370876,69ab9d5ec2b602929b3706c3,How to control silk cutter in maize crop?,"Silk cutter, scientifically known as Helicoverpa armigera (also called corn earworm or pod borer), is a significant pest of maize that attacks during the reproductive stage. The larvae feed on fresh silk strands, preventing pollination and kernel formation, leading to substantial yield losses. Adult moths are yellowish-brown with darker markings, while larvae vary in color from green to brown with distinct longitudinal stripes.
 
Symptoms:
The larvae feed mainly on maize silks, developing grains and the upper portion of the cob. They cut or sever the silks while feeding, which reduces pollination and results in poor grain setting in the cob. Feeding damage is often seen on the top 1–3 cm of the cob, and sometimes a few grains are also damaged. In the vegetative stage, larvae may feed on leaves, producing parallel rows of holes on unopened leaves. Severe infestation results in incomplete cob development and poor yield.

Cultural management:
Timely sowing of maize helps reduce the incidence of the pest. Growing maize varieties with tight husks extending beyond the cob helps prevent the entry of larvae into the cob. Maintaining proper irrigation during dry weather keeps the husks tight and reduces infestation. Field sanitation and removal of crop residues are important to reduce pest buildup. Deep ploughing after harvest helps destroy overwintering pupae present in the soil.

Mechanical management:
Early infestation can be managed by handpicking and destroying the larvae present on plants. Installing light traps at about one trap per hectare helps monitor and reduce adult moth populations. Sex pheromone traps can also be installed at around 5-6 traps per acre to monitor the activity of moths and detect the pest early.

Biological management:
Biological control can be done using Helicoverpa armigera nucleopolyhedrovirus, which is applied twice at 10-day intervals at 1.5 × 10¹² POB per hectare mixed with crude sugar and cottonseed kernel powder. Conservation of natural enemies such as Trichogramma is important because they parasitize the eggs of the pest and naturally reduce its population in the field.

Chemical management:
When the pest population exceeds the economic threshold (more than two medium to large larvae per plant), chemical control may be required. Spraying Chlorantraniliprole  18.5 SC at about 30 ml per acre with 60 litres of water is effective against young larvae. Sprays should target small caterpillars and be directed towards tassels and emerging silks.

KVK Referral:
For further guidance, proper identification of the pest, site-specific recommendations, or clarification regarding integrated pest management strategies, farmers are strongly advised to contact the nearest Krishi Vigyan Kendra (KVK) or local agricultural extension officer in Bhatinda district."
https://workdrive.zoho.in/file/v7533ccad584bffa147f3bd3d52c2bc96a605,69aba4e8c2b602929b3708b2,69ab9d5ec2b602929b37071b,What is the nutrient composition and availability from Single Super Phosphate (SSP) fertilizer for maize cultivation?,"Single Super Phosphate (SSP) is one of the most widely used phosphatic fertilizers in maize cultivation across Punjab and other Indian states. Understanding its nutrient composition and availability is crucial for effective fertilizer management and optimal crop productivity.
 
Nutrient Composition of Single Super Phosphate:
Single Super Phosphate contains approximately 16% phosphorus . This makes SSP not just a phosphorus source but also an excellent provider of two other essential secondary nutrients. The phosphorus content, though lower compared to di-ammonium phosphate (DAP) which contains 46%  is readily available to plants. The sulfur and calcium components provide additional nutritional benefits, making SSP particularly valuable for maize grown in sulfur-deficient soils, which are increasingly common in Punjab. Phosphatic fertilizer hardly moves in the soil and hence they are placed in the, root zone.
 
Role of Nutrients in Maize Growth:
Phosphorus plays a critical role in maize from germination through maturity. It is essential for root development, energy transfer through ATP, photosynthesis, and grain formation. Adequate phosphorus ensures strong early vigor, better tillering, improved drought tolerance, and enhanced grain quality. 
 
Application Recommendations for Maize:
For maize cultivation in Punjab, soil testing is the first step to determine exact phosphorus requirements. Generally, maize recommendation is according to variety
- PMH 1, 11, 13, 14  & 17, DKC 9144,  Bioseed 9788, ADV  9293, JC 12 and  Punjab Sweet Corn 1 - P -24 kg/acre and SSP -150 kg/acre.
- PMH 2, JC 4 and  Pearl Popcorn : 12 kg/acre and SSP -75 kg/acre
Apply entire quantity of SSP at the time of sowing.

Advantages of SSP in Maize Cultivation:
SSP offers several benefits: it provides three essential nutrients simultaneously, reducing the need for separate sulfur application; it is suitable for all soil types, particularly alkaline soils common in Punjab; the sulfur content improves phosphorus use efficiency; and it is more economical compared to other complex fertilizers when calculated on a per-unit nutrient basis. The calcium content helps in improving soil structure and reducing soil acidity over time.
 
Integration with Other Fertilizers:
SSP should be used as part of a balanced fertilization program. For maize, combine SSP with urea (for nitrogen) and muriate of potash (for potassium). A typical recommendation for Punjab conditions includes 35-50 kg nitrogen, 12-24 kg  and 8-12 kg  per acre.
 
Safety Considerations:
While SSP is relatively safe, farmers should wear gloves during handling to prevent skin irritation. Store in a dry place away from moisture to prevent caking. Avoid direct contact with eyes and wash hands thoroughly after application.
 
KVK Referral:
For soil testing services, precise fertilizer recommendations based on your specific field conditions, and further guidance on integrated nutrient management in maize, farmers are strongly advised to contact the nearest Krishi Vigyan Kendra (KVK) or local agricultural extension officer. They can provide location-specific advice and soil health card information."
https://workdrive.zoho.in/file/u9pf71b9fd1dcf87d4b93847c36bc8487ae90,69c4e0b050e0bc47af155943,69c4bb3f50e0bc47af1556d3,Where can I get groundnut seeds?,"Obtaining high-quality, certified groundnut seeds is crucial for achieving good germination rates and optimal yields. Here are the reliable sources where you can procure groundnut seeds:

1. Government Agricultural Institutions

Uttar Pradesh State Seed Development Corporation: Every state has a State Seed Corporation that produces and distributes certified seeds of various crops including groundnut. These corporations maintain quality standards and offer seeds at reasonable prices. 

Address : Sh. M.P. Upadhyay, MD, U.P. Seeds Development Corporation, C-973/74B Faizabad Road, Lucknow 226006  Contact no: 0522-2385356	

National Seeds Corporation (NSC): NSC produces and distributes certified seeds of improved varieties across India through its network of regional offices and retail centers.

State Agricultural Universities: Universities like CSAUAT Chandra Shekhar Azad University of Agriculture and Technology (CSAUAT) (Uttar Pradesh),produce breeder and foundation seeds of groundnut varieties developed by them. These are available through their seed units.

2. Local Government Channels

Krishi Vigyan Kendras (KVKs): Your nearest KVK can guide you to authorized seed dealers and may also supply certified seeds during sowing season.

Block Agriculture Offices: Contact your Block Agriculture Officer or District Agriculture Office for information on seed distribution programs and authorized dealers in your area.

Primary Agricultural Cooperative Societies (PACS): These cooperative societies often stock certified seeds and make them available to member farmers.

3. Private Seed Companies

Authorized Seed Dealers: Several reputed private seed companies produce certified groundnut seeds. Look for dealers displaying valid licenses from the State Seed Certification Agency.

Agricultural Input Stores: Licensed agricultural input shops in your district usually stock certified groundnut seeds of popular varieties during the sowing season.

4. Important Considerations When Purchasing Seeds

- Certification: Always purchase certified seeds with proper labeling, certification tags, and batch numbers
- Variety Selection: Choose varieties suitable for your region's soil type, rainfall pattern, and growing season (Kharif/Rabi)
- Germination Test: Check the germination percentage mentioned on the seed bag (should be above 70%)
- Physical Quality: Inspect seeds for uniformity in size, absence of disease symptoms, insect damage, or weed seeds
- Storage: If purchasing in advance, store seeds in a cool, dry place in airtight containers

5. Timing Your Purchase

Purchase seeds 15-20 days before the anticipated sowing date to allow time for seed treatment and preparation. During peak season, quality seeds may run out, so early procurement is advisable.

For specific recommendations tailored to your location, soil type, and cropping system, or to locate the nearest certified seed source, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer."
https://workdrive.zoho.in/file/v5kwj3308e16e038b45fab365824494e36fb2,69c4f29750e0bc47af155a00,69c4bb3f50e0bc47af1556a1,What are the recommended plant growth regulators for groundnut cultivation and how should they be applied?,"Plant growth regulators (PGRs) play a crucial role in enhancing groundnut productivity by optimizing plant architecture, pod development, and overall yield. Here is a comprehensive guide on using PGRs in groundnut cultivation:

Major Plant Growth Regulators for Groundnut:
Growth regulator which is used to increase the yield of crop

1. Triacontanol 0.1 % EW -Three sprays at 25, 45, and 65 days after sowing @	100 ml  in 160 to 200 ml per acre 
Growth regulator which is used to increase the yield of crop

2. Triacontanol 0.05% w/w min.GR- Broadcast & mix the desired quantity of granules in soil 2-3 days before sowing@ 10 kg per acre .

3. Mepiquat chloride 5% AS- Single spray at flowering stage to control excessive vegetative growth and to increase crop yield in groundnut @ 400 ml/acre in 200 litres of water. 
4. Gibberellic Acid 0.001% L- a) First spray at flowering (30-35 AS) b) Second spray at the time of flowering @ 72 ml/acre in 180-200 litres of water.

Application Guidelines:

Spray Requirements:

- Time of application: Early morning (6-9 AM) or late evening (4-6 PM) to minimize evaporation
- Weather conditions: Apply on clear, windless days; avoid spraying if rain is expected within 6 hours

Precautions and Best Practices:
Dosage Accuracy:
- Never exceed recommended concentrations as it may cause phytotoxicity
- Use calibrated spraying equipment for uniform application
- Ensure complete coverage of plant canopy

Safety Measures:
- Personal Protective Equipment (PPE): Wear protective gloves, long-sleeved clothing, face mask, and safety goggles during handling and application
- Avoid contact with skin, eyes, and inhalation of spray mist
- Do not eat, drink, or smoke during application
- Wash hands and exposed body parts thoroughly with soap and water after application

Pre-Harvest Interval (PHI):

- Always check product labels for specific PHI requirements

Important Note:
The effectiveness of PGRs depends on crop variety, soil conditions, weather, and overall crop management. Results may vary based on local conditions.

For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer.
"
https://workdrive.zoho.in/file/xww676d64b05866904175a21601ccbc4d7c21https://workdrive.zoho.in/file/xww676d64b05866904175a21601ccbc4d7c21,69b8d37fbc1a32fe548e9b68,69b8d09dbc1a32fe548e9b29,How can I identify and manage black rot (stem rot) disease in chilli crop?,"
As per the POP, there is no specific mention of black rot or stem rot in chilli crop. The common diseases observed in chilli as per POP are as follows:

Fruit rot and Die-back(Colletotrichumcapsici):
The tips of fruit bearing branches start drying soon after the fruits begin to ripe. Dark sunken spots covered with dark or pinkish fructifications scattered or arranged in concentric rings, appear, especially on the fruit.
i) Use disease free healthy seeds.
ii) Spray the crop with 250ml Tebuconazole 25.9% EC or 750g of Mancozeb 75% WP or Copper oxychloride 50% WP in 250 litres of water/acre at 10 days interval. Give first spray at the start of disease. (first week of July) followed by 3 more sprays)

2. Wet rot(Choanephoracucurbitarum)
Young branches, flower and fruits are attacked, conspicuous black pinheads of the fungus are seen on rotten parts. This disease is severe after heavy rains. Same as for fruit rot and die-back.
i) Use disease free healthy seeds .
ii)  Spray the crop with 250 ml Tebuconazole 25.9% EC or 750 g of Mancozeb 75% WP or Copper oxychloride 50% WP in 250 litres of water/acre at 10 days interval. Give first spray at the start of disease. (firstweek of July) followed by 3 more sprays).

3. Leaf curl (Virus)
Affected plants become stunted and have rosette appearance Leaves roll downwards. This virus is transmitted by whitefly.
i) Grow resistant hybrid CH-27.
ii) Rogue out and destroy the virus infected plants.
iii) Spray with recommended insecticides for control of whitefly in nursery and field. Apply Flonicamid 50% WG 80 g in 200 liters of water per acre or 160 ml pyriproxyfen 10% EC in 100 litres of water per acre.

4.Mosaic (Virus)
 Leaves show mottling and blistering. Plants become chlorotic and stunted. Virus is transmitted by aphids.
i) Rogue out the infected plants.
ii) Collect seed from virus free plants.
iii) Avoid unnecessary touching of plants.
iv) Spray with insecticides for control of aphid. Apply fipronil 5% SC @ 320-400 ml in 200 l of water/acre or oxydemeton methyl 25%EC @ 640 ml in 200-400 l of water/acre.

Safety Precautions for Chemical Application:
When applying chemical fungicides, farmers must wear protective equipment including gloves, masks, full-sleeved shirts, long pants, and boots. Avoid spraying during windy conditions and never eat, drink, or smoke during application. Observe the Pre-Harvest Interval (PHI)  harvesting chillies. Store chemicals in original containers away from food items and out of reach of children and animals. Dispose of empty containers properly and wash contaminated clothing separately.

For further guidance or clarification, farmers are advised to contact the nearest Krishi Vigyan Kendra (KVK) or local agricultural extension officer."
https://workdrive.zoho.in/file/82egn2a6309ff5,69ca0261c902f79ae8408fad,69c9f36cc902f79ae8408e5c,What are the key features and management practices for the BT barseem variety?,"Genetically modified (Bt) berseem does not exist; however, several improved varieties of berseem have been developed through conventional breeding methods. These improved varieties possess desirable traits such as higher yield, better regeneration after cutting, improved disease tolerance, and enhanced nutritional quality. They are well adapted to different agro-climatic conditions and help farmers achieve better fodder production. Therefore, instead of relying on genetically modified options, the use of recommended improved varieties is an effective approach for increasing the productivity and resilience of berseem cultivation.

**THERE ARE NO APPROVED [GENETICALLY MODIFIED} BT VARIETIES IN BERSEEM CROP AS OF NOW BUT BELOW ARE THE  VARIETIES AND MANAGEMENT PRACTICES OF BERSEEM CROP.**

Varieties
1. Mescavi (Maskawi)
This variety germinates early and produces 5–6 good cuttings. The leaves are medium sized with smooth margins (non-serrated). It yields about 650 quintals of green fodder per hectare (263 quintals per acre). The seeds are medium-sized, shiny, and yellowish in color. The average seed yield is 4–5 quintals per hectare (1.6-2 quintals/acre).

2. BL-1 (Berseem Ludhiana-1)
This is an improved variety recommended for cultivation in Haryana and other suitable regions. Compared to Maskawi, it has more foliage, faster growth, and superior quality fodder, remaining green for 8–10 days longer. It produces about 700 quintals of green fodder and 90–100 quintals of dry fodder per hectare (36-40 quintals/acre). The seed yield ranges from 4.5–5.5 quintals per hectare (1.8-2.2 quintals/acre). A notable feature is its resistance to stem rot and root rot diseases.

3. BL-2 (Berseem Ludhiana-2)
This is another improved variety with higher productivity. It yields about 780–800 quintals of green fodder per hectare (315–325 quintals per acre) and provides 1–2 additional cuttings compared to other varieties. It also shows better resistance to stem rot and root rot diseases.


Crop management Practices :
Sowing Time and Method:
The period from the last week of September to the end of October is considered the best time for sowing berseem. Crops sown during this period give maximum yield.

Seed Inoculation
To inoculate the seeds, prepare half a liter of a 10% jaggery (gur) solution. Mix one packet of inoculum into this solution. Then mix this solution thoroughly with 8–10 kg of berseem seeds so that each seed gets coated properly. Dry the treated seeds in shade.

Seed Rate and Method of Sowing
Use 8–10 kg of seed per acre, depending on germination capacity, and broadcast it in a well-watered field. Ensure that the seed is free from chicory (kasni) or other weed seeds. For cleaning, put the berseem seeds in a 1% salt solution and discard the seeds that float on the surface.

For obtaining higher and better quality green fodder from the first cutting, berseem can be sown mixed with oats, Japanese mustard, or Chinese cabbage. In mixed cropping, in addition to the normal berseem seed rate, use either 500 g of Japanese mustard or Chinese cabbage, or 10 kg of oats seed per acre.
 
 Nutrient Management:
Apply the initial dose of fertilizers at the rate of 10 kg nitrogen (22 kg urea) and 28 kg phosphorus (175 kg single super phosphate) per acre. Apply the entire quantity before sowing.

In a mixed crop of berseem and oats, apply an additional 16 kg nitrogen (35 kg urea) per acre at the time of sowing.

Irrigation and Weed Control:
The first irrigation is very important, so it should be applied early. In light soils, the first irrigation should be given within 3–5 days after sowing, and in heavy soils, it should be given after 8–10 days, before cracks appear in the soil. After this, subsequent irrigations should be given at intervals of 15–20 days depending on the weather. From October and after 15th March, irrigation should be applied at intervals of 10–15 days.
 
Harvesting and Yield:
Berseem becomes ready for the first cutting about 60 days after sowing. Subsequent cuttings should be done at 40-day intervals during winter and at 30-day intervals during spring. Cutting should be done after the dew has dried.

In this way, a total of 4 to 6 cuttings can be obtained, yielding about 300–350 quintals of green fodder per acre. Surplus berseem can be converted into hay.
 
 For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer."
https://workdrive.zoho.in/file/pw6rd8518f21d81c34858829ccc592f2aa1db,69ca4963c902f79ae8409420,69ca46e5c902f79ae84093c4,What are the recommended practices for establishing and managing a guava nursery?,"Establishing a successful guava nursery requires careful planning and systematic execution. Here's a comprehensive guide to help you set up and manage a productive guava nursery:

Soil and Climate:
Guava grows well in moderate rainfall areas.
It grows well in areas with high rainfall, but the fruits are not of good quality.
It grows well in all types of soil but loamy soil is best for it

Digging Hole:
Before planting a garden, prepare the ground well  Dig a pit of one meter depth and one meter diameter and fill the pits with equal parts of top half meter soil and rotted cow dung compost and 2 kg of single super phosphate .  Before planting the plants, give open water in the pits so that the seeds of the pits sit well  After planting the plants, give 30 ml of chlorpyrifos per hole mixed with water.

Right Time:
According to the climate of Haryana, January-February and August to October are the best times to plant a garden.

Guava plants should be planted from August to October because at this time the weather becomes somewhat cold and humid.

GAP: Plant to plant and row to row distance should be 6-7 meters In this way , 110-90 plants will be planted per acre.

Selection of plants:
- Good and disease-free plants should be taken from a good nursery
- Plants should be medium in growth and height and should not be more than two years old
- Also check whether the correct base has been properly attached or not , its combination is also correct 
- When the plants leave the nursery, they should be
dug properly and with full roots Give the plastic that was tied to be tied in the bonding plant.

Manure Management:

Fertilizer Management Amount of fertilizer per plant per year If the age of the plant is one  year, then  10  kg cow dung/rudi manure , 200 grams urea , 200  grams single super phosphate and 100 grams muriate of potash. If the age of the plant is two   years, then  20  kg cow dung/rudi manure , 400  grams urea  , 400  grams single super phosphate and  200  grams muriate of potash. If the age of the plant is three   years, then  30  kg cow dung/rudi manure , 600  grams urea  , 600  grams single super phosphate and  300  grams muriate of potash.

When the plant is four years old,  apply 40  kg cow dung/rudi manure , 800  grams urea  , 800  grams single super phosphate and  400  grams muriate of potash.    

When the plant is five years old, apply   50  kg cow dung/rudi manure , 1 kg urea  ,  1 kg single super phosphate and  500  grams muriate of potash.    

When the plant is six years old,   apply 60  kg cow dung/rudi manure , 1.200 kg urea  ,  1.125 kg single super phosphate and  500  grams muriate of potash.   

When the plant is seven years or older,  apply 75  kg of cow dung/rudi manure, 1.500 kg of urea  ,  1.250 kg of single super phosphate and  500  grams of muriate of potash.     

Note:
(1) Apply all the rotted manure, half the superphosphate and sulphate of potash in February and the remaining half in July. Urea: Apply half in February and the other half in July-August. 
(2) Apply fertilizer 2-3 feet away from the main stem.
(3) Use fertilizers based on soil testing.

Irrigation:
Continue irrigation at intervals of 10-15 days.
Be sure to irrigate once a week during flowering and fruiting. Irrigation should be stopped from February to mid-May to avoid taking the rainy season crop.

Garden management:
Guava has two crops in a year - one in July-August and the other in November-January.
But in the rainy season (July-August) the fruits are not of good quality, so autumn harvest should be taken.
To prevent rainy season crop - stop irrigation from February to mid-May or pluck the flowers by hand in spring or spray naphthalene acetic acid in February-March. For this, 50 ml of 30 grams of naphthalene acetic acid powder. Dissolve in alcohol or spirit and mix in 100 liters of water.

Harvesting Guavas:

Guavas are perishable fruits.
Being a climacteric fruit, they should be harvested when they are immature. 
Ripe guavas should not be left on the tree at this stage, as they are susceptible to bird damage.
Harvesting should be done with scissors, leaving a small branch and a few leaves. Harvesting should be continuous.
Most consumers prefer semi-ripe fruits.

Canning: Fully ripe fruits should be sent to the nearest market, as they may be damaged during transportation. For distant markets, fruits should be packed in wooden boxes. For shipping to distant markets, guavas should be harvested when they are still green. The fruit's relative density should be 1.05. Storage: Fruits should be shipped to market early in the summer, while in winter, immature fruits in their green state can withstand a 2-3 day transportation time.

For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer."
https://workdrive.zoho.in/file/pw6rd02a33cdd793d4dccb980d046ca12be8a,69ca49c3c902f79ae8409441,69ca46e5c902f79ae84093b0,How to control black fruit in guava?,"As per the recommendations of State and Central Government agricultural advisory services, blackening of fruits in guava may occur due to several reasons, mainly fungal diseases such as blackening/fruit rot or shoot disease, styler end rot, and dieback with anthracnose. Proper identification of the disease is essential; therefore, farmers are advised to visit their nearest Krishi Vigyan Kendra (KVK) for accurate diagnosis and to follow the recommended management practices.

In blackening, fruit rot or shoot disease, infected fruits become small, hard, and black in colour, and sometimes symptoms appear at later stages. During ripening, circular spots develop on fruits which later become sunken and produce orange-coloured fungal growth. If the infection spreads to branches, drying starts from the tip backward. For control, diseased branches should be pruned and destroyed, followed by spraying 0.3 percent copper oxychloride solution, and after fruit setting, 2–3 additional sprays should be applied at 15-day intervals.

Styler end rot appears as discoloration near the calyx region, which gradually enlarges and turns dark brown. The affected area becomes soft and pulpy, and internal fruit tissues also show discoloration. The pathogen survives in infected fruits and plant debris and spreads through wind, with favourable temperatures ranging from 10–35°C (optimum around 25°C).

Dieback and anthracnose cause drying of shoots from the top, with young shoots, leaves, and fruits showing dark brown to black necrotic lesions. On fruits, small dark spots appear which enlarge, become sunken, and may coalesce, especially during the rainy season, while leaves develop ashy grey lesions. The disease spreads through wind-borne spores and infected plant material and is favoured by high humidity, dense canopy, and temperatures between 10–35°C (optimum 24–28°C).

For overall management, maintain orchard hygiene, follow clean cultivation and sanitation, use disease-free planting material, ensure proper spacing and canopy management, control weeds to reduce humidity, and apply manures and fertilizers as per soil test recommendations."
https://workdrive.zoho.in/file/pw6rdeebe1c0b31f94e9eb583b7426ca6a019,69ca4a08c902f79ae840944b,69ca46e5c902f79ae840939e,How can I prevent and control fruit bursting in guava?,"Fruit bursting or cracking in guava is a physiological disorder that causes significant economic losses. It occurs when fruits split open, making them unmarketable and susceptible to secondary infections. This problem is particularly severe during the rainy season or under irregular irrigation. Here's a comprehensive management approach:
 
Understanding the Causes:
Fruit bursting results from rapid water uptake by fruits after drought stress, causing internal pressure that exceeds the elasticity of the fruit skin. Contributing factors include varietal susceptibility, calcium deficiency, boron deficiency, irregular watering, heavy rainfall after dry periods, and rapid fruit enlargement.
 
Preventive Cultural Practices:
 
 1. Irrigation Management - Continue irrigation at intervals of 10-15 days. Be sure to irrigate once a week during flowering and fruiting. Irrigation should be stopped from February to mid-May to avoid taking the rainy season crop.
Drip Irrigation -Drip irrigation has proved to be very beneficial for guava. About 60% of the water used for irrigation is saved. Besides substantial increase in size and number of fruits is observed.

 2. Nutrient Management - Apply calcium-containing fertilizers regularly to strengthen cell walls. Using soil application of gypsum @ 100kg acre. 
Amount of fertilizer per plant per year If the age of the plant is one year, then 10 kg cowdung/rudi manure , 200 grams urea , 200 grams single superphosphate and 100 grams muriate of potash. If the age of the plant is two years, then 20 kg cow dung/rudi manure ,400 grams urea , 400 grams single super phosphate and200 grams muriate of potash. If the age of the plant isthree years, then 30 kg cow dung/rudi manure , 600grams urea , 600 grams single super phosphate and 300grams muriate of potash. When the plant is four years old, apply 40 kg cow dung/rudi manure , 800 grams urea , 800grams single super phosphate and 400 grams muriate of potash. When the plant is five years old, apply 50 kg cow dung/rudi manure , 1 kg urea , 1 kg single super phosphate and 500 grams muriate of potash. When the plant is six years old, apply 60 kg cow dung/rudi manure , 1.200 kg urea , 1.125kg single super phosphate and 500 grams muriate of potash. When the plant is seven years or older, apply 75 kg of cow dung/rudi manure , 1.500 kg of urea , 1.250 kg of single super phosphate and 500 grams of muriate of potash.
Note:(1) Apply all the rotted manure, half the superphosphate and sulphate of potash in February and the remaining half in July. Urea: Apply half in February and the other half in July-August. (2) Apply fertilizer 2-3 feet away from the main stem.(3) Use fertilizers based on soil testing.
 
 3. Foliar Sprays - Spray Foliar spray of Borax @ 0.5% at fortnightly interval for better results.
 
 4. Mulching - Dry leaves or straw are used as mulching material. Mulching can also be done either with black polyethylene sheet or with organic materials. Mulching the soil at least twice a year helps in conserving moisture and improving the fruit quality.
 
 5. Variety Selection - Plant less susceptible varieties like Allahabad Safeda, Sardar (L-49), and Hisar Safeda. Avoid highly susceptible varieties in areas prone to fruit cracking.
 
 6. Drainage - Ensure proper field drainage to prevent waterlogging during monsoon season. Standing water around trees increases fruit bursting incidents.
 
Safety Considerations:
When applying foliar sprays, wear protective gloves, mask, and goggles. Spray during early morning or late evening to avoid leaf burn. Maintain Pre-Harvest Interval (PHI) of at least 7-10 days before harvest for calcium and boron sprays.
 
Additional Recommendations:
Monitor weather forecasts during fruit development and adjust irrigation accordingly. In rainy seasons, consider partial protective covers for high-value orchards. Regular monitoring and early intervention significantly reduce fruit bursting incidence from 20-30% to less than 5%.
 
 For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer."
https://workdrive.zoho.in/file/hkx0jae5c8d4e6ee8482faa96a30028b4e836,69ca4ae6c902f79ae840946b,69ca46e5c902f79ae84093c5,How can I effectively control red rust (red pan) disease in guava orchards?,"Red rust disease, commonly known as 'red pan' or algal leaf spot, is caused by the parasitic alga Cephaleuros virescens. This disease manifests as reddish-brown or rust-colored circular spots on leaves, stems, and sometimes fruits, leading to premature defoliation and reduced fruit quality. Here's a comprehensive management strategy:
 
Understanding the Disease

Symptoms : Symptoms: Alga infects immature guava leaves during early spring flush. 
-Minute, shallow brown velvety lesions appear on leaves and as the disease progresses, the lesions enlarge to 2-3 mm in diameter.
-On leaves the spots may vary form specks to big patches. They may be crowded or scattered. Leaf tips, margins or areas near the mid vein are most often infected. 
-On immature fruits the lesions are nearly black. As fruits enlarge, lesions get sunken. 
-Cracks frequently develop on older blemishes as a result of enlargement of fruits, lesions are usually smaller than leaf spots. 
-They are darkish green to brown or black to colour. Disease begins to appear from April and is more serious during May to August. 
-The pathogen sporulates readily during the period of high rainfall(July-September) and the disease incidence is greatest during September. In winter, symptoms are not available.

Management: 
-The control of alga can be achieved by sprays of Copper oxychloride(0.3%) 3-4 times at an interval of 15 days when initial symptoms noticed.
-Algal leaf spot can be reduced by maintaining tree vigor with cultural techniques such as proper fertilization and irrigation, proper pruning to enhance air circulation within the canopy and sunlight penetration,
- managing weeds and wider tree spacing. 
-Managing insect, mite and other foliar diseases increases tree vigor and lessens susceptibility to this disease.

 For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer.
"
https://workdrive.zoho.in/file/2wk8feb5b2e4af565468cb7657146bc41d706,69cded1c201d9072ae36adbd,69ccffadc902f79ae8409d89,Information about the control of powdery mildew in brinjal crop,"Powdery mildew is recognized by white, powdery patches on both the upper and lower surfaces of leaves, which can lead to premature leaf fall and reduced crop vigor.

1. Cultural and Preventive Practices

Select disease resistant/tolerant varieties like Pant Rituraj, Pusa Purple Cluster, or Pant Samrat.

Deep Ploughing: Practice deep summer ploughing to expose soil-borne pathogens to direct sunlight.

Crop Rotation: Rotate brinjal with non-host crops like cereals for 2–3 years to break the disease cycle.



For specific recommendations tailored to your local conditions, soil type, and variety selection, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer."
