_id,text,metadata_state,metadata_page_no,metadata_headings,metadata_source,metadata__node_type,metadata_document_id,metadata_doc_id,metadata_ref_doc_id,metadata__node_content,metadata_pop_name,created_at,metadata_anchor_id,metadata_subchunk_index,metadata_subchunk_total
67ee9691-6740-4eeb-945a-74792cd33396,"After  completion,  it  should  have  to  be  approved  by  the  State  Govt.  In  1990,  Govt.  of  West Bengal handed over six Regional Stations and Sub-Stations were handed over to BCKV and Two Associate Director of Research at Hill Zone and Jhargram were officiating.  In 1996, BCKV was bifurcated  and  separate  university,  West  Bengal  University  of  Animal  and  Fishery  sciences (WBUAFS)  was  established.  Later,  in  2001  Pundibari  Campus  of  BCKV  was  emerged  as separate  Uttarbanga  Krishi  Viswavidyalaya  (UBKV)  and  the  physical  jurisdiction  of  two Regional Stations and Sub-Stations in North Bengal came under UBKV and the BCKV Act was amended and Faculty of Horticulture and Faculty of Agricultural Engineering was established.

1. In  2014,  terms  of  selection  of  Vice  Chancellor  of  BCKV  amended  through  Search Committee.
2. University authority has repeatedly communicated to the Agriculture Department, Govt. of West Bengal for getting necessary approval to appoint the officers. The resolution of

<!-- image -->

**Image Description:** the logo for the new school




- the  Executive  Council  unanimously  confirmed  the  immediate  need  of  filling  up  the vacant posts under various categories and the authority sent the letter to the Govt. of West Bengal  to  obtain  approval,  vide  letter  Nos.  VC/BCKV/24/65/188  dated  25/9/2017; VC/BCKV/24/65/49 dated 22/5/2018; VC/BCKV/24/359 dated 08/01/2019.; VC/BCKV/24/65/39 dated 01/02/2019; VC/BCKV/24/541 dated 16/10/2020.
3. The Act in 1974, by virtue of which the BCKV came into existence, has been amended many times in 1996, 2001, 2014 and likewise.",West Bengal,,[],https://workdrive.zoho.in/file/zu51z9aeffe706b6046de935de55227460c0e,TextNode,cbc9e93e-67e6-438d-b426-db1830010c77,cbc9e93e-67e6-438d-b426-db1830010c77,cbc9e93e-67e6-438d-b426-db1830010c77,"{""id_"": ""67ee9691-6740-4eeb-945a-74792cd33396"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z9aeffe706b6046de935de55227460c0e""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",SSR-University_bckv (1),2025-10-31T08:26:02.331000,,,
d2fe9e30-1dbf-44ca-9b2f-6777de19b67e,"17.

HARVESTING

i.

Cut the capitula (flower heads)  only ii.

Thresh and clean a.

Immediately after harvest, dry the heads in the sun for 3  days.

b.

Spread the heads in thin layer and give turning once in 3 hours.

NOTE:  Do  not  heap  or  store  the  heads  before  drying  properly    as  mould  fungi  will develop and spoil   the grain quality.

c.

Thresh  using  a  mechanical  thresher,  or  beat  with  a  stick  and  separate  the grains.

d.

Winnow and clean the seeds e.

Dry the seeds again in the sun for another two days f.

Store in gunny bags

219

CROP PROTECTION

A.

Pest management

Weevil

Myllocerus spp.

Tobacco cutworm

Spodoptera litura

Gram podborer

Helicoverpa armigera

Leafhopper

Amrasca devastans

Whitefly,

B.tabaci, A.dispersus

Thrips

B.

Disease management

Alternaria leaf

spot:

Alternaria helianthi

Rust:

Puccinia helianthi

Charcoal rot:

Macrophomina phaseolina

(Rhizoctonia bataticola)

Powdery mildew:

Golovinomyces cichoracearum

Head rot:

Rhizopus sp

Necrosis virus disease:

streak virus

(Ilarvirus)

(Vector: Thrips)

Tobacco



















Hand pick the

Helicoverpa larvae and destroy.

Spray Azadirachtin 5% W/W 0.5 ml/lit

Treat  seed  with  imidacloprid  70  WS  at  7  g/kg protection upto 7 weeks.",Tamil Nadu,,[],https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f,TextNode,d21eac9e-acdb-40a0-ab91-3830aa8154ba,d21eac9e-acdb-40a0-ab91-3830aa8154ba,d21eac9e-acdb-40a0-ab91-3830aa8154ba,"{""id_"": ""d2fe9e30-1dbf-44ca-9b2f-6777de19b67e"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Agriculture-CPG-2020,2025-10-31T08:26:02.337000,,,
b73c98b8-2cf5-458b-8301-5fa3ca4b114d,Method of Transplanting: Transplant two seedlings per hill in lines at 20 x 15 cm (33 hills/sq. metre) during the optimum period in a well puddled field.,Karnataka,201,"[""Method of Transplanting: Transplant two seedlings per hill in lines at 20 x 15 cm (33 hills/sq. metre) during the optimum period in a well puddled field.""]",https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:26.059000,,,
8fb7589c-9325-4670-a6fc-0cf8b63e29d3,"SPACING

In a pure crop of cotton, adopt the spacing as below for the different varieties.

Spacing  ( cm)

Between rows

75

45

90

60 or 75 *

Between plants

30

15

45

30

Quantity of seed (Kg/ha)

With fuzz

Delinted

15.00

15.00

20.00

..

7.50

..

15.00

..

Naked

..

..

..

6.00

b.

Varieties / hybrids

MCU 5, MCU 12, MCU 13

LRA 5166, SVPR 2

KC 2

SUVIN

MCU 7, SVPR 3

* Fertile soils a.

If  cotton intercropped with other crops, one paired row of cotton is alternated with  three  rows  of  intercrop  and  the  total  population  of  cotton  crop  is

maintained at the same level as in the case of pure crop.

For  intercropping  with  Greengram  /  Soyabean,  complete  the  sowing  and irrigation 20 days prior to cotton sowing on one side of the ridge.

259

Spacing for cotton crop ( cm)

Within

Between Paired

Paired row

60

80

Varieties/hybrid

MCU 5, MCU 12,MCU13

SUVIN

Plant two rows of intercrop between each paired row of cotton

Intercrop

Blackgram

Greengram

Cowpea

Soyabean

Seed rate(kg/ha)

12.5

12.5

7.5

20.0

Spacing (cm)

Rows

30

30

30

30

Plants

10

10

20

10

For higher returns, advance sowing of either greengram or soyabean  20 days before sowing  of cotton in winter  season.

1.2.3.ACID-DELINTING OF COTTON SEEDS

i)

ii)

iii)

iv)

v)

vi)

vii)

Choose plastic bucket bucket for acid delinting of seeds.

Do not use earthen wares, metal vessels, porcelain wares or wooden drum for acid delinting as concentrated sulphuric acid will corrode them.",Tamil Nadu,,[],https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f,TextNode,c20ed78a-a2d6-4ea8-b0da-57d5b4f6f28c,c20ed78a-a2d6-4ea8-b0da-57d5b4f6f28c,c20ed78a-a2d6-4ea8-b0da-57d5b4f6f28c,"{""id_"": ""8fb7589c-9325-4670-a6fc-0cf8b63e29d3"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Agriculture-CPG-2020,2025-10-31T08:26:02.338000,,,
122b9b8f-d460-4ca4-86fe-3490c26a2d5d,"<table id=""41-o"">
<tr><td id=""41-p"" colspan=""3"">Farming Materials</td></tr>
<tr><td id=""41-q"">No.No.</td><td id=""41-r"">Details</td><td id=""41-s"">per hectare</td></tr>
<tr><td id=""41-t"">1.</td><td id=""41-u"">Tumors: lump pieces</td><td id=""41-v"">5-6 tons</td></tr>
<tr><td id=""41-w""></td><td id=""41-x"">(Each beard should weigh at least 500 grams)</td><td id=""41-y""></td></tr>
<tr><td id=""41-z"">2.</td><td id=""41-A"">Manure for manger</td><td id=""41-B"">25 ton</td></tr>
<tr><td id=""41-C"">3.</td><td id=""41-D"">Chemical fertilizers</td><td id=""41-E""></td></tr>
<tr><td id=""41-F""></td><td id=""41-G"">Nitrogen</td><td id=""41-H"">80 %.gram</td></tr>
<tr><td id=""41-I""></td><td id=""41-J"">ರಂಜಕ</td><td id=""41-K"">60 %. ಗ್ರಾಂ</td></tr>
<tr><td id=""41-L""></td><td id=""41-M"">Potash</td><td id=""41-N"">100 %.gram</td></tr>
</table>",Karnataka,141,[],https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:48:57.800000,,,
9596aefa-f870-442b-a180-49eee587c5f8,"14 | Bridging the Gaps for Realizing the Castor Crop Vision                                            |     39 |
|        3.1  | Global Castor Production during 2016-17 to 2020-21                                                |     42 |
|        3.2  | Castor Domestic Supply & Demand (in lakh tonnes)                                                  |     43 |
|        3.3  | Growth and Instability in Export of Castor oil from India                                         |     45 |
|        3.4  | Major Export destinations for Indian Castor Oil (2020-21)                                         |     45 |
|        3.5  | India's share (%) in major export markets of castor oil -2021                                     |     46 |
|        3.6  | Major Importers of Castor Oil from India during 2017 to 2021                                      |     47 |
|        3.7  | County-wise analysis of castor oil export from India and NPC values 2014-15                       |     48 |
|        3.8  | County-wise analysis of castor oil export from India and NPC values 2020-21                       |     49 |

|   3.9 | Export specifications of castor oil                                               |   51 |
|-------|-----------------------------------------------------------------------------------|------|
|  3.1  | Castor Seed Spot Market Prices in Gujarat for February 25, 2022                   |   54 |
|  3.11 | Seasonal Indices of monthly Arrivals of Castor seed in Major Market of Gujarat    |   59 |
|  3.12 | Seasonal Indices of monthly Prices of Castor seed in Major Market of Gujarat      |   59 |
|  3.13 | ADF unit root test for prices of Castor                                           |   64 |
|  3.14 | VAR Lag Order Selection Criteria for Castor Price                                 |   65 |
|  3.15 | Results of multiple co-integration analysis for Castor                            |   66 |
|  3.16 | Results of vector error correction model for domestic castor markets              |   67 |
|  3.17 | Pair-wise Granger causality tests result for castor seed wholesale prices.        |   68 |
|  4.",Gujarat,,[],https://workdrive.zoho.in/file/zu51z95f13886191242d4b6b47a6366aaed87,TextNode,23843d17-0ad8-4468-a8bb-49c6523bf033,23843d17-0ad8-4468-a8bb-49c6523bf033,23843d17-0ad8-4468-a8bb-49c6523bf033,"{""id_"": ""9596aefa-f870-442b-a180-49eee587c5f8"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z95f13886191242d4b6b47a6366aaed87""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",2021-22-Castor-Crop-Cultivation-in-Gujarat,2025-10-31T08:26:02.342000,,,
abd8b273-b816-4772-b9df-13c0f02ab053,"N top dressing    |                                                               | Not common                        |
| Vegetable pea   |                                                                                         | Sprinkler irrigation, hormone spray |                                                               | do                                |
| Potato          |                                                                                         | Light irrigation, N top dressing    |                                                               | do                                |
| Mustard         |                                                                                         | Light irrigation                    |                                                               | do                                |
| Horticulture    |                                                                                         |                                     |                                                               |                                   |
| Mango           | Planting of wind breaks on east and west sides (pre- planning) Smudging/smoking         | Smudging/smoki ng                   | Smudging/smoking                                              |                                   |
| Litchi          | Planting of wind breaks on east and west sides (pre- planning) Smudging/smoking         | Smudging/smoki ng                   | Smudging/smoking                                              |                                   |
| Guava           | Planting of wind breaks on east and west sides (pre-                                    | Smudging/smoki                      | Smudging/smoking                                              |                                   |

|               | planning) Smudging/smoking                                                                                                        | ng                                                                |                                           |                                           |
|---------------|-----------------------------------------------------------------------------------------------------------------------------------|-------------------------------------------------------------------|-------------------------------------------|-------------------------------------------|
| Frost         | Frost                                                                                                                             | Frost                                                             | Frost                                     | Frost                                     |
| Wheat         | Not common                                                                                                                        | Light irrigation, smoke                                           | Not common                                | Not common                                |
| Potato        | do                                                                                                                                | Light irrigation, smoke                                           | do                                        | do                                        |
| Vegetable pea | do                                                                                                                                | Sprinkler irrigation,",Uttarakhand,,[],https://workdrive.zoho.in/file/zu51z1ef7544e55de43e4991bbd8413a80d6e,TextNode,c7d61838-fb06-4578-b454-542eea3a6f9c,c7d61838-fb06-4578-b454-542eea3a6f9c,c7d61838-fb06-4578-b454-542eea3a6f9c,"{""id_"": ""abd8b273-b816-4772-b9df-13c0f02ab053"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z1ef7544e55de43e4991bbd8413a80d6e""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",UKD7-Dehradun-10.07.14,2025-10-31T08:26:02.342000,,,
436d598c-e9a9-4508-95fa-49c7c94a4325,...,Karnataka,9,"[""...""]",https://workdrive.zoho.in/file/0u4ckd9bb462e40f347a7bee995604567f4a0,TextNode,4c16440b-4e73-43c1-b3b8-2d2212b74353,4c16440b-4e73-43c1-b3b8-2d2212b74353,4c16440b-4e73-43c1-b3b8-2d2212b74353,(populate LlamaIndex JSON string in production),"Improved farming pratices _University of Agricultural Science, Dharward (UASD)_Krishinagar, Dharwad - 580005, Karnataka",2026-04-07T08:49:06.506000,,,
e2150866-da9a-4f6f-a1f5-46de12d2ff65,"## Manure and fertilizer:

FYM @ 25 t, N 50 kg, P 2 O 5 45 kg and K 2 O 80 kg/ha. Half of N with full doses of FYM, P 2 O 5 and K 2 O should be applied as basal and the remaining half of N to be top dressed at 30 days after emergence.

Irrigation:

Occasionally in case of summer season crop when there is no rain.

Harvesting:

Fruits should be picked while green and tender.

Yield: 50-60 q/ha.

## RIDGE GOURD

Luffa acutangula (Roxb.) L.

Variety :

Pusa Nasdar, selected local varieties, viz. AAUJ-1.

## Description:

Pusa Nasdar : Bears 15-20 fruits/vine, fruit ridged, club shaped, light green; flesh yellow with firm texture, good flavour; flowers in about 60 days; maturity 70-75 days.

AAUJ-1 : Bears 15 to 20 fruits/vine, fruit long ridged, green in colour. Days for fruit setting are 60 days and for first picking of 68 days, good as early variety. Average yield is 110 q/ha.

Soil

: Well drained loamy soils rich in organic matter with pH 6.0-7.0.

Seed rate

: 3.5 - 4.5 kg/ha.

Sowing time

:  January-May

Spacing

:  (Row to Row x Plant to Plant)

1.5-2.5m x 60cm - 1.2m

## Manure and fertilizer :

FYM @ 10t, N 20 kg, P 2 0 5 30kg and K 2 0 30 kg/ha. Half of N with full doses of FYM, P 2 0 5 and K 2 0 should be applied as basal and the remaining half of N to be top dressed at vining.

Irrigation

: At 8-10 days interval during dry spell.

Harvesting

: Fruits should be picked while green soft and tender.",Assam,,[],https://workdrive.zoho.in/file/zu51zed748521a97b4cccabd70815a4531521,TextNode,93dfcdab-f699-44a5-94ab-ddad70d85235,93dfcdab-f699-44a5-94ab-ddad70d85235,93dfcdab-f699-44a5-94ab-ddad70d85235,"{""id_"": ""e2150866-da9a-4f6f-a1f5-46de12d2ff65"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51zed748521a97b4cccabd70815a4531521""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",11(A).1,2025-10-31T08:26:02.346000,,,
66b1715d-049b-41bb-bc52-8f442efcb990,"| 47    |
| 7                     | Pandu                 | 58    |
| RAKTAVAHASROTASROGA   | RAKTAVAHASROTASROGA   |       |
| 8                     | Ekakushtha            | 65    |
| 9                     | Kamala                | 69    |
| MEDOVAHASROTASROGA    | MEDOVAHASROTASROGA    |       |
| 10                    | Hypothyroidism        | 75    |
| 11                    | Madhumeha             | 79    |
| 12                    | Sthoulya              | 86    |
| PURISHAVAHASROTASROGA | PURISHAVAHASROTASROGA |       |
| 13                    | Arsha                 | 93    |
| 14                    | Atisara               | 99    |

| 15                   | Bhagandara",Tamil Nadu,,[],https://workdrive.zohoexternal.in/file/2bmyq9e40fac2070647a9a6ec2795eb040074,TextNode,b73d5075-6556-46e8-9cf6-f3598c864275,b73d5075-6556-46e8-9cf6-f3598c864275,b73d5075-6556-46e8-9cf6-f3598c864275,"{""id_"": ""66b1715d-049b-41bb-bc52-8f442efcb990"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq9e40fac2070647a9a6ec2795eb040074""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Downloads_17012023_Ayurvedic Standard Treatment Guildelines,2025-10-31T08:26:02.334000,,,
0b777682-fb4a-44e5-8f75-71ea19dfac6e,"Mr. Dandinayak as guests, J.30 July when open in the afternoon some can do.",Karnataka,256,"[""Mr. Dandinayak as guests, J.30 July when open in the afternoon some can do.""]",https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:49:00.842000,,,
67475773-4c95-48aa-bed6-cc9c50eaa0dd,A comprehensive gardening manual,Karnataka,308,"[""A comprehensive gardening manual""]",https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:49:01.885000,,,
6777dcc0-5c19-4e45-a2fc-f5b076374338,"Meghalaya, Shillong.

| 1.12   | Sowing window 5 major   | Rice                         | Rice                                          | Rice                      | Maize                                                               | Maize               | 3: Rabi                          |                                       |                                      |
|--------|-------------------------|------------------------------|-----------------------------------------------|---------------------------|---------------------------------------------------------------------|---------------------|----------------------------------|---------------------------------------|--------------------------------------|
| 1.12   | for field crops         | High altitude                | Mid altitude                                  | Lower altitude            | High altitude                                                       | Mid& Lower altitude | pulses                           | 4: Millets                            | 5: Soyabean                          |
|        | Kharif- Rainfed upland  | Mid April - 1 st week of May | Last week of April April to 1 st week of July | June to 1 st week of July | Mid March -mid April                                                | April - May         |                                  | 1 st week of April - 3 rd week of May | May -June                            |
|        | Kharif- Irrigated       |                              |                                               |                           |                                                                     |                     |                                  |                                       |                                      |
|        | Rabi- Rainfed           |                              | -                                             |                           | 1 st week Oct - 1 st week of Nov till March 2 nd wk - april 2 nd wk |                     | 2 st week Oct - 1 st week of Nov | 1 st week Oct - 1 st week of Nov      |                                      |
|        | Rabi- Irrigated         |                              |                                               |                           |                                                                     | Oct to Nov          |                                  |                                       |                                      |
|        | Summer- irrigated       |                              |                                               |                           |                                                                     |                     |                                  |                                       |                                      |
|        | Summer- rainfed         |                              |                                               |                           |                                                                     |                     |                                  |                                       | 1 st week of June- 1 st week of july |

| 1.13   | What is the major contingency the district is prone to?",Meghalaya,,[],https://workdrive.zoho.in/file/zu51z9f72cc4feb5f4b0398a57c81a98f86d1,TextNode,f29eb5a5-179b-4b35-a75a-172f9c32c144,f29eb5a5-179b-4b35-a75a-172f9c32c144,f29eb5a5-179b-4b35-a75a-172f9c32c144,"{""id_"": ""6777dcc0-5c19-4e45-a2fc-f5b076374338"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z9f72cc4feb5f4b0398a57c81a98f86d1""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",ML6-West Khasi Hills-05.09.14,2025-10-31T08:26:02.322000,,,
f4877346-8f2a-4212-808b-02dde2e1b662,"Coconut Chips: Dehydrate matured coconut oil, asphotic using sugar solution.
'Coconut Chips' is the feathery substance prepared by the method.Oil the well-ripened nuts so as not to spoil
Crack and remove the thin brown layer on the coconut.Then the remaining white ghee is 0.5-
0.75 mm.Cut into thin slices and soak in water.Sugar solution prepared and purified
Slices are subjected to asphotic reaction for one hour.Due to this, the water content in coconut comes out
More concentrated sugar content goes in.Thus the solution containing the flakes should be stirred frequently.Sugar
75 grams per coconut flakes as the potency of the solution decreases after each use.like
Sugar should be added to the solution.Dip the slices in sugar solution for 15 minutes on absorbent paper
It should be spread and then dried in an electric dryer for six hours and packed.",Karnataka,167,"[""Coconut Chips: Dehydrate matured coconut oil, asphotic using sugar solution.""]",https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:48:59.025000,,,
